label	text
0	@winggato no free comp lol 
1	@nimbupani cos it's longer and therefore harder to spat that out? 
0	can't sleep.  And wondering why my following keeps going down?    Guess I gotta try and be more interesting!  Haha.
1	WOOT.COM - Keyring Breathalyzer 2 Pack... I JUST BOUGHT one for myself, oh hells yes. a DUI is not in my future, thanks @woot.com 
0	@DonnieWahlberg ooh IÃ¯Â¿Â½m excited and not even going 2 be there  long love YOUTUBE!
1	@izzakizza nada just tryna holla holla.   hows the mixtape coming up?
0	Off to bed now, sick n can't sleep but will try w/ help of meds :s 
1	@mominisrael We know all about crazy bloggers 
1	And so a down day on the market...happy my stocks held up 
1	@ukdivorce - Just reading your blog, looks cool! 
0	Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts
1	@r_keith_hill Thanks for your response. Ihad already find this answer 
1	@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... 
1	Watching spongebob till I fall asleep 
0	@JLSOfficial a photoshoot eyy'...im sure you will all look HOT ! come back to Brighton  !! say hellooo to the boys...love you LOADS xxxxxx
0	At mobilityvic.org launch.  No grog  nice video from PWC though
0	About to start the epic drive from Glasgow to Alton Towers. Looks like a rainy few days 
1	Just working again..... We gonna digitalhero some ship today 
0	Omg the hills! Then I love money2, aww I think becky buckwild goes 
1	 just watched the movie Wanted... it was pretty darn good.
1	For your info, we didn't try the Laksa. I ate the tongseng, chicken lycee, the mango salad n fried shrimp. Was good. I like it 
0	Gnite twitter world..long day tomorrow. Night class till 10pm 
1	@phatelara hi Debbs! 
1	I miss my boo thaaaaang 
1	@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
1	@mistressathenax oh lets let it be a surprise. 
0	@RebeccaMayne That does sound boring as hell becs 
1	Good sense won. Squeaky clean and off to dream. Goodnight 
0	Back at :work, have to go to ::Zeist in a minute. But want to stay here to do some work 
1	@mydesire thanks  next time I shall be better prepared LOL
1	ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together  yes?
1	Thinks everyone needs to go buy Tina Parol's song Who's Got Your Money on iTunes ... NOW! 
0	Power to levitate?.... still negative. 
1	Trying to find more friends to join twitter 
0	i'm hella breaking out 
0	Just saw 1 little and 1 huge stingray in foot-deep water off catseye beach at low tide. No turtles yet.  
0	I really wish I had not bought the camera-less E62 that day when my 6680 went dead. I miss photographing little things. dSLR is too bulky 
1	going to chase some pills with some vodka, should be interesting 
1	@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
0	my condolences to natasha richardson's family 
0	my whole body feels itchy and like its on fire 
0	Just lost $160 
0	@octolinz16 It it counts, idk why I did either. you never talk to me anymore 
0	@indiblogger  do i neeI dotn get any comments and suggestions 
0	uh...I feel so lonely  I wish my BFFWIAMC (Best Friend Forever Who Is Also My Cousin) has a Twitter
1	@ilvdbch yes I've met many a good one. The last one just kinda sucked 
0	@latroneb oh but there's one bestie missing 
0	Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.
0	In work  sooo bored !
1	another jog done  now I will proceed to do some degree standard cutting and sticking
1	@GoldenFish00 I've got the DVD! (well it's not mine!) 
0	Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka
0	Can't sleep again 
1	@sdownes1972 thx Stu will do! 
0	i've got one of those spots that doesn't really show yet but hurts like hell and will no doubt be a beauty tomorrow 
1	@bunyan71 Quick question who is the female singer? 
0	Just going to cry myself to sleep after watching Marley and Me.  
0	Is not going to sleep tonite. 
0	got woken up this mornng at 7am - damn Lorry , van and car accident just outside on our main road also causing car alarms to go off.  
1	@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you 
0	Still in bed and donÃ¯Â¿Â½t want to do anything else. University is callung too loud 
1	@ceanders good luck homes. I'll be at my computer for most of the day, so chat me if you want a diversion/support 
1	two tests down..  three tests and a twenty first birthday to go..  
0	im so tired of work...i need a life.... 
1	@JGar4 and @umadamgotlost I'm happy with it! It just wasn't easy in the least! 
1	@mattyza Thanks. wp e-commerce is very buggy. Think i'll do the custom thing. Now to find the time 
1	@netik no doubt   I love the seemingly random stats.  I'm going to have to incorporate that &quot;26%&quot; into a presentation somewhere.
0	re newing my twitter 
1	@miketomalaris I'm very, very, very excited about the live broadcast of Paris-Roubaix. 
0	Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!
0	@_Cube_  creepin me out dude. May have to cancel my trip to sydney now.....  LOL
1	@mikemakin first big massive fight...I blame Sam 
1	@dezine it's also amusing how many people who DID complain about Bush's spending are suddenly supportive of Obama's!  #tlot
1	fight fight fight 
1	just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)
1	It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK 
0	I hate converting movies just to put em on my itouch 
0	morning all. v. groggy this morning.... 
1	hit up my myspace - im goin to sleep tho so peace. www.myspace.com/dxckinyamouth 
1	I'm new and lost 
1	@FallenStar1 YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy 
1	@Mamacitax7 I could survive... 
0	@pmelt the only bad thing about aids is you can only catch it once  Id want to inflict more pain on the deadshits of this world.
1	had an awesome day at work! Getting paid for what you love possibly has to be the best feeling EVER!!  
1	finally going to bed!  so tired. Was gonna watch The Hills but didnt =/
1	Hey fellow Tweeters please follow BGLuxuryBandB  Huge things coming really soon! Super Super cute stuff 
1	@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
0	Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. 
0	@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. 
1	i dont know what im doing here       can you tell me what can i post here?
0	is crying inside. Please oh please let it rain  so warm.
1	@ijustine the gym is an awesome place! work it out 
0	@kimmyawesome Ohhhh that sucks  I love the summer set.
0	I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin 
0	@jeffsmithcars Why would you want to send traffic to that page?  At the bottom, you say you're not done  
0	@junebugg15  I had to super glue my shoe!! Lol
1	@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits 
0	I nearly spoiled myself for House, did just a teeny bit, saw a name, but then it went away via link.  I won't be terribly surprised now.  
1	@Tyrese4ReaL Thanks man 
0	Still 3 more days until my Internet gets uncapped 
0	@clarianne @Knot2serious APRIL 9TH ISN'T COMING SOON ENOUGH 
1	@I3renda maybe. there's nothing wrong with being caring. but try not to care too much. 
0	@griffmiester no exchanging for me, my laptop hasn't arrived 
0	laying in bed with no voice.. 
0	its already 1 in the a.m. I need to sleep, especially since I have to be at school for 12 hours 
0	@JoeFernandez @klout your not thinking of selling are you? 
1	@robs_maid thanks 
1	@dfizzy Hey There ! How are you today? 
1	@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. 
0	oh god one of the teachers here gave me a rotten gogoma to eat.. and i'm so hungry i'm trying to eat around the bad parts  HAHAHAHA
0	Jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827
0	http://twitpic.com/2y5s9 - He only reminds me of him because he doesn't wash his hair, that's all. Gross, I know! 
0	omg... &quot;The Reader&quot; is making me 
0	i want my money from kevo to hurry up 
1	Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry 
1	@stevonelson  I like that one. I've used it on a project here.
1	@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! 
1	@Ramoso Hihi I love it! Drinking Red Bull in the morning  
1	@timjennion morning mr  hows things?
0	my heart has been broken. 
1	Lunch with black girl aiden Lukas. Check out taylorians.com 
1	HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you 
1	My son has treated me to a yummy lunch today in Lygon st Carlton ... for my Birthday. Drove me in while on his L's - Lovely surprise 
0	ugh, just read on #CNN that they found the Cantu girl's body in a pond near their home. How terrible for her family 
0	iLearn is down and out, great considering finals are this week... 
0	I don't want to study, i want to go shopping instead!! 
1	Ahah LOL  oh tom and dougie. FUNNY BOIZ
0	My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!
1	still thinks twitter is a hipster circle jerk 
0	isnt feelin 100% 2day 
1	@DaKing240 never mind  I hope GF II is worth buying it ?
1	@souljaboytellem http://twitpic.com/2y506 - aww... mwah  xxxx
1	getting music updated finally 
1	@arlenecd OH ISH!!! I WAS JUST KIDDING!!! WHERE IN CALI IS THIS @?!?!? 
0	@champagnemanoir all rain today  . Garden really needs it so not quite so bad.
0	RIP Sandra....its so sad    how can someone do something like that??
0	@kpreyes Remember my bum leg? Strikes back this time its serious 
1	I'm off to Salsa Dancing lessons!!!  I love it!!!  
1	loves clean sheets 
0	@DeiondraSanders I'm always up late. I wish I was a morning person but I'm not 
1	@wolfman70 Well right now getting ready for work 
1	@Lukaskywalker I watched oth s5 again 
1	woohoo, just beat @simX's ass at typeracer...once. 
1	It's a beautiful day... 
1	@Infinitarchitek Feels pretty good doesn't it? 
1	@lastlikelylad thanks for the shout out! 
1	playing with my new toys 
0	@SLessard But, but, but . . I wanna listen to the masters too!  
0	seattle is in tents! i miss my T.O. peepz tho 
1	But then there's all the rest. 
0	ha ha ha   damn i had  such  good  time chillin wit  my  favorite hizzo  danced my face off @ the lodge never made it to backbooth  ..
1	@SathyaBhat Ahan  let me eat his head then! Danke!
1	http://twitpic.com/2y3ln - thank you 
0	This breaks my heart Navy Seal Marcus Luttrell's doggy  http://www.rightpundits.com/?p=3669 I am filled with rage.
1	@magopus Hahaha! Well if they ever run out of ideas, I'm nominating you to come up with some good ones. 
1	@GGGKeri completely agree...Fallout Boy = amazing 
0	Coke Zero mobile site broken... on iPhone anyway...   http://twitpic.com/2y5xp
1	@ddlovato Pollen and salt - daphne loves derby . = love. i love your little song tweets so i decided to send you on of my own 
1	@danzero  so... could you spoiler me? 
1	@Schofe I've justheard about the demonstrations on the news. Good luck 
0	I need to find a battery for an Elinchrom Ranger.  Nobody in Canada has any in stock 
1	Wow @sockington, I was unaware how popular u were/are 292,018 followers! 
1	@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  
0	It's so cruel having to wait for reviews to come in.  So far it looks like Star Trek will be the best film of the year!
1	today is our two month anniversary!!! i love you sooooooo much Diana. omg you dont even know  TAR HEELS WON THE NCAA WOOT!!!!!
1	reading fanfiction. possibly going to get myself a piece of toast. 
0	I strongly dislike people who make stupid comments and dont know the whole story 
1	@viaHourt ahhh i see i see.  im in bed watching ugly betty  lol
1	@karanbir Excuse me? 3 yrs ago you were all over Subway's nuts  Indian Restaurant, cuz all these years I still haven't been to one.
0	is trying to look to the big picture, but boy its hard to some days 
1	@nanalipzz89 Hiya Tudy  How are you sweetie?
0	is sad she has lost her HN arm band...it just disappeared 
0	I am layin in bed @ 3am cos my tummy is beatboxn so bd so I hd 2 wake up. can't eat. Unburnable calories nt gd for my &quot;abs&quot; I am hungry! 
0	Where's Derrick  http://ff.im/-1XWXs
0	@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
1	@peppysophia Welcome! Have a nice (twe)Day 
0	Went to the doctor's today and my blood sugar level was 178. 
1	I noticed a lot of Apple product placement tonight  #hhrs
1	@DramaBeats agreed 
1	@lanaveenker It's not as much as I appreciate the information. Thanks! 
1	@HeatherSullivan and, by the way, thanks for helping me define that better. 
0	@smarrison i would've been the first, but i didn't have a gun.    not really though, zac snyder's just a doucheclown.
0	currently at work.. 
0	i might break down and eat some buffalo wings tomorrow 
0	faces a mammoth task for the rest of the day, so many things to do, so little time   
1	REALLY heavy rain, at the top of 18flr building  Splendid.
0	@smaffulli correction: they don't tell you, but a cert. is there. How you can use it is a different matter, and without Win yet another! 
0	you know a Monday's really bad when it spills over to tuesday. 
0	@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project.
1	@franceskim thanks i had a lot of fun...vegas is always a good time for me 
1	Testing out my DSi on this site. It rocks 
0	BKK has protest  maybe Ho Chi Minn City?!
1	@micktleyden Thanks Mick. 
0	Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
0	in which episode did house and cuddy hook up?? APO MEETINGS THIS IS ALL YOUR FAULT 
1	@LynnSerafinn Good luck with your book launch today Lynn - you must feel very proud 
1	@mrgarylee Awww that was nice! Thanks  and of course you are very welcome!
0	My nap was interrupted so many times today  Going out for Japanese with the 'rents again...
0	@muzocan we should talk about this australia issue.. 
0	@olabini still here, though the site is gone 
0	i miss my kitty cats 
1	Morning Tweetland, a long day ahead! Hope everyone has a great day  
1	@ddlovato Bill Beckett And lovato are homies who knew! 
0	Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family.
1	@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8 
1	@spacehotel I'm amazed you remember dates like that ! I'm impressed! You are a clued up lad though 
0	@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit 
1	Just spoke with my fam in #Japan via #Skype! Love to see my little 16-mo-old nephew growing! 
0	@oanhLove I hate when that happens... 
1	@nerdist  That photo IS Vegas 
0	OMG my girl just woke me up, reason doesnt matter &amp; now I cant fall back to sleep  Gotta b up at 5 so maybe I'll just stay up. **sigh**
0	Craaaaap. My Macbook Pro is kernel panicking a lot now. I think I'm going to be forced into an upgrade sooner than this summer 
0	Feeling blue...And almost everybody says that my jokes are bad. 
0	I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away.. 
1	@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You
1	@socalgurl83 LOL nice, thanks for translating 
0	@ilovedt that's what I thought. Bummer! 
1	... 31 days until I leave for Ontario!! 
1	@michaelmknight morning 
0	@nachojohnny Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u 
1	@UnitZeroOne Happy birthday ! let the sun shine through your life   and you know Singapore is very sunny place ;
1	Artistic affirmation from a drunk lady was kinda just what I needed! 
1	@tweeterdiva I only have one for now... I'd love to have a herd someday! 
0	@ikimb0 i just seen ur tweet . plz write bak if u get this. i havnt got one reply bak 
0	@rustyrockets do I sense a blog coming on?  Too bad I have to leave in like 10 mins   xxx
1	@augustineiv Thank you 
0	feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
0	@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd 
0	stupid thing wont let me get into my old twitter page so i had to make a new one 
1	Only Ã¯Â¿Â½18, that's brill! I can see my pic now, did I disappear for a while? Strange. 
0	they killed off a character on one of my favorite shows and now i'm upset 
0	Trying really hard not to get sick from all of the stuff I just took to get rid of my cough. 
0	@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty, dents do... As I found out 
0	Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too 
0	Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock, TX http://loopt.us/GEtn1w
0	is at work!!!  xx
0	My stress always culminates with physical pain.  
0	The one day i really need to go into school and i'm not well 
1	should be going to bed... maybe i'll do that... but i'm thinking I'll put on Anastasia on my laptop as i fall asleep 
1	Now we just need to get Yvonne a blackberry and a twitter account 
1	@officialTila I want some steak and milk. 
1	@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa 
0	@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,sheÃ¯Â¿Â½s not well 
1	back in Montreal, missing the sun, the ocean, the desert, and my oh my the good looking boys....but hey at least ive got awesome friends 
1	@itsangie maybe we can to when I move down? 
0	dang won't be able to get to any workshops run by web directions 
0	michigan state you make me sad 
0	While I do enjoy my job very much. Its always nicest outside when I'm indoors 
1	Just wrote on a toilet wall... but only to correct poor spelling. And in highlighter, so it will wash off. HARDCORE 
0	needs another copy of visual studio 2008 
0	@stephenkruiser sorry to hear about your dog. 
0	@thisisguan 
1	Got an inspiration -&gt; dyeing my hair! 
0	@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
0	@disobedientgirl wonderful.. I ll be slogging at 9.. you get up at 9 eh.. 
0	really now, time for sleep.  dreaming of my city, more tattoos, and other great things.  waking up to early morning sociology 
1	Hi @DaveJMatthews ! Greeting from Poland, love your music 
0	HEROES just isn't doing it for me this season... 
1	@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. 
0	Just woke up. Apples gig was ace last night. Seriously tired now. Work begins in one hour... 
1	I'm glad jelly beans are in season because I have been craving them 
0	@heidimontag I love the hills but I missed the show tonight 
0	Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!
1	Sarcasm. Hits me every time as well 
1	Good morning twitters! Tuesday... but like Thursday 
0	you PROMISED not to leave me, right?? i hope you wouldn't break that promise.  
1	@upstatement can I apply to be in your class too? 
1	@Shaido they probably want to know what site he downloaded it from, so they can get their own copy 
1	I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan...
1	I stupidly put my teddy bear that my grandparents gave me when I was 2 into storage when the house forclosed, dad rescued the bear 2day! 
0	Well that made me sad, i sat down to watch tv, and then remembered i dont have cable anymore.  Lol.
1	@heidimontag I think that it's going to be a good season 
1	@iamdiddy good job! yeah i feel you. working out can be annoying sometimes but its definitely worth it in the end 
0	feels a headache coming on! 
1	@AK_NG you are not insane your husband tho not to sure 
1	@justG Great to hear G! Very glad your Uncle's doing alright 
0	@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!
0	I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood, CA http://loopt.us/rywlHQ
1	Jasmine and Bohdi are here for the holidays!! 
1	@Stacey9705 ahh hi stacey! 
1	@fakeACLU it sure is  and I love that on PeopleBrowsr I have no columns limit and my groups and settings are saved in the cloud.
1	haha, jeffree star's comment to me didnt make since but i still luv him. i am like wide awake and freezing! listening to lady gaga 
1	@RobGrimes whats gooooood 
0	feeling very poorly and sorry for myself. Can't swallow, ow  Stupid glands.
0	and so the editing of 3000 wedding shots begins 
0	i feel unloved. dropped 2 tweeters 
0	@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. 
1	@willkuhn Granular synth tutorial = cute  Oh, and very informative, too.
1	my ex boyfriend once blamed me for making the freckles on his skin raise above the surface. he thought I'd done it to him.  i said wtf
1	just got home from Neil's. watched Nick &amp; Nora's Playlist... pretty funny  
0	 there is no way i can go to school today im way to sick
0	had the worst dream abt some turd face i used to date... ugh. it was awful. 
0	@zaydia but i cant figure out how to get there / back / pay for a hotel etc 
0	zurich does not have smelly bags anymore 
1	@dougiemcfly yell something like angelina jolie's on the tele! worked with my dog 
0	@angry_barista I baked you a cake but I ated it 
0	Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Guys Would Come Back Here Na! ) xxxx
1	@djgreatscott ill git on dov to hookitUPPPP!!!!!!! thanks so much 4 sayin hey! 
1	@DaveJMatthews Welcome back to NYC! 
1	at work - listening to punk rock &amp; about to eat face cake - life is a mad lil drug 
0	On a 2-day work-week..fast-forward to Thursday please 
0	@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.
1	...feeling better . I'll be fine...I guess...I hope... 
1	@EmilyCello Nessun realmente! ... I guess &quot;No! Davvvero!&quot; is what you mean 
0	About to shower, which I hope will wake me up at last. Oh, and the synth experiments yielded nothing last night 
1	@nicolerichie yep. Had their CD back. Still remember the cover - horribly early 90's! Had all the Anne of Green Gables books too.  
1	Watching funny TV show clips on Hulu.com  
0	getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs
1	Lets Drop ..Ich hatte gerade KÃ¯Â¿Â½se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbwg8p
1	@davemcclure haha! yeah that does sound closer to it 
1	@GinaDeAngelo ha, definitely not vegan. I'm drinking it, still alive too. All is well 
0	@SCC_Skwerl Aww how depressing! 
1	@kworkman now that wifey works in a wine shop, I must know what my friends are drinking. Make with the details plz 
1	Going out soon. Got Mileys CD 
1	@citrusandcandy because of the movie or the person asking you out? 
1	listening to songs  
0	Another day at centre point - this time an early start so guessing train will be rammed with commuters 
1	:busy busy night -- folding laundry, packing, writing a paper...be back in Portland in 48 hours 
1	Morning mates 
1	Yep, I'm receiving DMs, so at least some of you have no problems with DMs. I, however, cannot send DMs to anyone. Thanks for playing. 
0	Masha is alone and sad  http://apps.facebook.com/catbook/profile/view/5408301
0	@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
0	Just heard that they found Sandra Cantu... She was only 8 yrs old 
0	@BritSystem She stopped eating and is just sleeping all day.  Im worried about my precious little bean.
0	i don't wanna go to work i wanna go to bed! 
1	Desk up to Ã¯Â¿Â½1.24. I think it'll be a flyer! 
0	Turtles are better than my Mac - lasts longer and moves faster 
1	Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! 
1	@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though.
1	@dougiemcfly  come to my house 
0	@christieeee Aww, I'm so sorry dearyy 
1	BeiiNg NaUgHtY 
0	@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office 
0	@BillyBush she admitted to being a fake  
0	just got a denied letter from bazaar bizarre. sad. i was looking forward to a road trip to be a vendor there 
1	Just got home. Fun day. Swimming. Then downey now home. 
0	im bored and my fingers hurt from playing the guitar all day 
0	@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference 
1	@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA
1	@munche yay for following me!  I'll try me best to entertain the shit out of you via twitter 
1	i drew a cute baby zebra i think he is my favorite so far 
1	@anasalido Hey you! I miss you a lot.. I want a catch up on your life sometime  and thanks lol
0	@ColinDeMar Far too out of the way for rail.  any other tips?
0	At University of Hawaii's Hamilton Library.  Doing HW  drinking orange soda 
0	blagh class at 8 tomorrow 
1	Going to Sutter Creek tomorrow to tour an old Mine 
0	rufus rufus rufus! Bloody Brillaint!!!! Shame my mum is such a miserable crab or i could liten to him while i work 
0	@fanofbsb4ever Sorry you missed it 
0	blip is &quot;under maintenance&quot; &amp; i'm goin' through withdrawel 
0	@danphelan Urgh, it was just the video, and they cut the Robots part!!! 
0	@sasii I know exactly how you feel! 
0	was super lucky to get a seat on the train. We pay Ã¯Â¿Â½40 for this 25 min journey. 
1	@nick_carter you are my IDOL, i love you!  you should reply to me.. &lt;3
0	i got smoke in my eyes, now they burn 
1	Tomorrow is my friday!  +it's a late day for me. Thank goodness. 
1	No hunny, there are no vampires ... just bloodsucking salespeople that steal daddy's money...  Day 1 as a Lycan.
1	@shemah hey Shem, I just watched the trailer of the Transformers 2 over at JPP, with Lucas and he was mesmerized! 
0	Hello Tuesday, hope your better than I think. Won't tweet for a few hours later 
1	@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
1	@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader.  Yummmminesssssss.
1	&quot;We'll be a beets cover band&quot;. I would pay money to see that 
0	@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.
0	@vivekg86 Good to hear that we have support in NetBeans. But then its NetBeans you know 
0	Train rammed, fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage rack 
1	@vivalanina check out our site for long distance relationship support!   http://www.lovingfromadistance.com/thingsforldrcouplestodo.html
1	Didier's return a big boost for us at Chelsea ahead of the UEFA CLeague.. hope the champ plays, scores and wins it 4us.. fingers crossed 
0	@msdivineknight see thats why I never go to bed early, cause if u sleep u miss things!! I slept I missed Joe!!!!!!!! Unhappy And!! 
1	@nicolerichie Opps I meant &quot;summer vacation&quot; I had the cassette tape 
0	Early Twitter Buzz: Star Trek Has Secret Premiere in Austin - http://is.gd/r9vr Holy crap! Wish I was there... 
1	@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! 
0	Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but IÃ¯Â¿Â½m drool for some swimming
0	Sad about Kutner being killed off my fav show House! 
1	just woke up to find out that WeenKee, his guinea-pig just delivered two tiny guinea-pigs to world! Now I have to get the names for them 
1	@lesley007 I know - are you still on shits, sorry I mean shifts 
1	Home just in time for Chelsea Lately 
0	@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
0	i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  
0	finished making chocolates and feet really hurt... 
1	Yeah for sure... It's happening at the Bells Billabong Store this Saturday from around 4-6.... maybe later if the contest runs 
1	@heidimontag hey heidi ! i love you and your music ! keep on doing your thing ! much love and support ya bwoi SALMAN !  reply 
0	Naar Haddow. Racket mee! Wahey 
0	Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhiÃ¯Â¿Â½u vi?c 
0	@clarianne APRIL 9TH ISN'T COMING SOON ENOUGH 
0	@marcfennell I should be in that photo 
1	Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh 
0	Just remembered that I've forgotten my best friends birthday 
0	@katsun At this point, I'm trying to remain optimistic that it won't be as delayed as Live365 but it's getting harder each day 
0	Well that was a fun nights work, now to start the working day 
0	@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old 
1	http://tinyurl.com/dcupoy if this commercial doesn't make you horny, i don't know what can! 
1	@WBPodcast Hells to the no.  I only room with @demmalition.  
0	@rodrigo very grey morning 
0	Going to school soon... can't find anything to wear!! gosh it's so hard 
1	two new hurley shirts today  jealous?
1	zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4
1	@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU
1	Uploading photos first before leaving 
1	I really hope im getting better. The nyquil is making me say good night. @marielxo hope you had a good time 
1	@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser 
1	@ainaalano gonzo...continued from last post 
0	I wish I had someone to talk to. I'm so upset.  no one likes me anyway
1	@stonedi Awww, you're so sweet. Thank you for the compliment 
0	Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
0	@marcellariley it was a repeat tonight for Gossip Girl 
1	I suddenly have the urge to watch Karate Kid and catch flies with chopsticks. Must be time to eat oriental. 
0	Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick 
0	@skoop but those cause RSI too  RSI guides always tell to use two hands for shortcuts... Ah well, I wish you luck. Keep me posted please.
0	itÃ¯Â¿Â½s so boring 
1	@drdrew *gives a hug and a cookie* Hope you feel better! 
1	@nicolerichie that was my favorite show/series when i was little! 
0	is in the bathroom... wake up lakin. 
1	@JonathanRKnight  Iwas thinking same thing..night all!! 
1	Phew, remembered an anniversary card   8 years today!
1	@camillejaiden I saw that 
1	@DidiGiggles lol you like that did you... don;t worry i got more 
1	@chr15t14n  thanks.
0	has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! 
0	had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too 
0	walking home from school drains all my energy 
0	omg..its jst teusday 
